cv_metric_AUC,logLoss,AUC,prAUC,Accuracy,Kappa,F1,Sensitivity,Specificity,Pos_Pred_Value,Neg_Pred_Value,Precision,Recall,Detection_Rate,Balanced_Accuracy,method,seed,split,algorithm
0.716925762191617,0.655062994878319,0.685208333333333,0.672719703740427,0.673469387755102,0.341729638958858,0.728813559322034,0.86,0.479166666666667,0.632352941176471,0.766666666666667,0.632352941176471,0.86,0.438775510204082,0.669583333333333,rf,14,split_14,optifit
0.702388985302708,0.614628777018926,0.725219298245614,0.712438832263595,0.704081632653061,0.348464007336084,0.775193798449612,0.833333333333333,0.5,0.72463768115942,0.655172413793103,0.72463768115942,0.833333333333333,0.510204081632653,0.666666666666667,rf,15,split_15,optifit
0.681230243971948,0.633478663794612,0.7,0.677834001273423,0.663265306122449,0.307494646680942,0.71304347826087,0.745454545454545,0.558139534883721,0.683333333333333,0.631578947368421,0.683333333333333,0.745454545454545,0.418367346938776,0.651797040169133,rf,16,split_16,optifit
0.698507968168526,0.625203506206479,0.727291666666667,0.699211144052629,0.653061224489796,0.304674457429048,0.673076923076923,0.7,0.604166666666667,0.648148148148148,0.659090909090909,0.648148148148148,0.7,0.357142857142857,0.652083333333333,rf,17,split_17,optifit
0.689737281767165,0.626324678171631,0.717382154882155,0.678458001133121,0.683673469387755,0.345540715208962,0.739495798319328,0.814814814814815,0.522727272727273,0.676923076923077,0.696969696969697,0.676923076923077,0.814814814814815,0.448979591836735,0.668771043771044,rf,18,split_18,optifit
0.707885429071326,0.669607034083032,0.657617845117845,0.631372621858719,0.602040816326531,0.2389486260454,0.518518518518518,0.388888888888889,0.863636363636364,0.777777777777778,0.535211267605634,0.777777777777778,0.388888888888889,0.214285714285714,0.626262626262626,rf,19,split_19,optifit
0.688085042746386,0.643281272589398,0.701530612244898,0.669363474118644,0.673469387755102,0.337278106508876,0.709090909090909,0.696428571428571,0.642857142857143,0.722222222222222,0.613636363636364,0.722222222222222,0.696428571428571,0.397959183673469,0.669642857142857,rf,2,split_2,optifit
0.692064741317082,0.622681003857962,0.749895702962036,0.717447193777913,0.622448979591837,0.257879656160458,0.683760683760684,0.851063829787234,0.411764705882353,0.571428571428571,0.75,0.571428571428571,0.851063829787234,0.408163265306122,0.631414267834793,rf,20,split_20,optifit
0.708198448491391,0.631046938883698,0.667308515190415,0.651896451423024,0.642857142857143,0.248136782113108,0.710743801652892,0.754385964912281,0.48780487804878,0.671875,0.588235294117647,0.671875,0.754385964912281,0.438775510204082,0.621095421480531,rf,21,split_21,optifit
0.68604635703937,0.604470088517695,0.777847309136421,0.757000489252995,0.693877551020408,0.396799343455068,0.736842105263158,0.893617021276596,0.509803921568627,0.626865671641791,0.838709677419355,0.626865671641791,0.893617021276596,0.428571428571429,0.701710471422612,rf,22,split_22,optifit
0.6993057492968,0.634881023166222,0.695335900727428,0.671944568959567,0.653061224489796,0.245812584880036,0.738461538461539,0.842105263157895,0.390243902439024,0.657534246575342,0.64,0.657534246575342,0.842105263157895,0.489795918367347,0.616174582798459,rf,23,split_23,optifit
0.679634242616282,0.605977895577232,0.769570707070707,0.745001215623968,0.683673469387755,0.348348348348348,0.735042735042735,0.796296296296296,0.545454545454545,0.682539682539682,0.685714285714286,0.682539682539683,0.796296296296296,0.438775510204082,0.670875420875421,rf,24,split_24,optifit
0.688745720030925,0.617356836058728,0.766374634960367,0.731051299150582,0.663265306122449,0.33810888252149,0.582278481012658,0.450980392156863,0.893617021276596,0.821428571428571,0.6,0.821428571428571,0.450980392156863,0.23469387755102,0.672298706716729,rf,25,split_25,optifit
0.722330821592021,0.649976386857186,0.631656184486373,0.627351374060452,0.63265306122449,0.252858958068615,0.678571428571428,0.716981132075472,0.533333333333333,0.644067796610169,0.615384615384615,0.644067796610169,0.716981132075472,0.387755102040816,0.625157232704402,rf,26,split_26,optifit
0.713443048963913,0.660549810175415,0.639214046822743,0.605960608261919,0.622448979591837,0.233403805496829,0.672566371681416,0.730769230769231,0.5,0.622950819672131,0.621621621621622,0.622950819672131,0.730769230769231,0.387755102040816,0.615384615384615,rf,27,split_27,optifit
0.69769637144329,0.625620536676019,0.719727891156463,0.674259172495887,0.663265306122449,0.261980830670926,0.740157480314961,0.746031746031746,0.514285714285714,0.734375,0.529411764705882,0.734375,0.746031746031746,0.479591836734694,0.63015873015873,rf,28,split_28,optifit
0.72055645549603,0.647144434878553,0.633078231292517,0.617027439821453,0.642857142857143,0.246153846153846,0.715447154471545,0.785714285714286,0.452380952380952,0.656716417910448,0.612903225806452,0.656716417910448,0.785714285714286,0.448979591836735,0.619047619047619,rf,29,split_29,optifit
0.701145925459832,0.631053271492698,0.696548821548822,0.695410884321736,0.653061224489796,0.280656303972366,0.716666666666667,0.796296296296296,0.477272727272727,0.651515151515151,0.65625,0.651515151515151,0.796296296296296,0.438775510204082,0.636784511784512,rf,3,split_3,optifit
0.720336803806307,0.646329394348376,0.654088050314465,0.631990915372856,0.591836734693878,0.161317928968763,0.661016949152542,0.735849056603774,0.422222222222222,0.6,0.575757575757576,0.6,0.735849056603774,0.397959183673469,0.579035639412998,rf,30,split_30,optifit
0.696885603431397,0.626427584996278,0.692126658108686,0.684891611548832,0.642857142857143,0.253373966042664,0.705882352941176,0.736842105263158,0.51219512195122,0.67741935483871,0.583333333333333,0.67741935483871,0.736842105263158,0.428571428571429,0.624518613607189,rf,31,split_31,optifit
0.709254820475756,0.62969331506559,0.711305798915311,0.688375417077989,0.63265306122449,0.252858958068615,0.7,0.823529411764706,0.425531914893617,0.608695652173913,0.689655172413793,0.608695652173913,0.823529411764706,0.428571428571429,0.624530663329161,rf,32,split_32,optifit
0.701073669202904,0.610594008361783,0.76011681268252,0.732827654464699,0.673469387755102,0.33474756045821,0.737704918032787,0.882352941176471,0.446808510638298,0.633802816901408,0.777777777777778,0.633802816901408,0.882352941176471,0.459183673469388,0.664580725907384,rf,33,split_33,optifit
0.702409031231074,0.621672032891791,0.722222222222222,0.688932747141007,0.653061224489796,0.278787878787879,0.711864406779661,0.67741935483871,0.611111111111111,0.75,0.523809523809524,0.75,0.67741935483871,0.428571428571429,0.64426523297491,rf,34,split_34,optifit
0.686340912897363,0.625920836036885,0.736394557823129,0.713516875742528,0.724489795918367,0.429003021148036,0.769230769230769,0.803571428571429,0.619047619047619,0.737704918032787,0.702702702702703,0.737704918032787,0.803571428571429,0.459183673469388,0.711309523809524,rf,35,split_35,optifit
0.680870724691285,0.637762809802839,0.707744972186564,0.684548848352734,0.683673469387755,0.369447903694479,0.704761904761905,0.649122807017544,0.731707317073171,0.770833333333333,0.6,0.770833333333333,0.649122807017544,0.377551020408163,0.690415062045357,rf,36,split_36,optifit
0.683979353585714,0.622809659876776,0.732165206508135,0.704526189487916,0.704081632653061,0.399662019433883,0.752136752136752,0.862745098039216,0.531914893617021,0.666666666666667,0.78125,0.666666666666667,0.862745098039216,0.448979591836735,0.697329995828118,rf,37,split_37,optifit
0.708874456856932,0.656084342752075,0.653333333333333,0.642364653487898,0.622448979591837,0.239832285115304,0.678260869565217,0.78,0.458333333333333,0.6,0.666666666666667,0.6,0.78,0.397959183673469,0.619166666666667,rf,38,split_38,optifit
0.697045649012479,0.630016596799623,0.685066324347454,0.663352202936496,0.663265306122449,0.296038310840226,0.722689075630252,0.754385964912281,0.536585365853659,0.693548387096774,0.611111111111111,0.693548387096774,0.754385964912281,0.438775510204082,0.64548566538297,rf,39,split_39,optifit
0.678801709450277,0.594570208065096,0.765361952861953,0.760026637988544,0.73469387755102,0.454623287671233,0.775862068965517,0.833333333333333,0.613636363636364,0.725806451612903,0.75,0.725806451612903,0.833333333333333,0.459183673469388,0.723484848484849,rf,4,split_4,optifit
0.710684749440586,0.628871223212573,0.681215233204964,0.669990236083024,0.642857142857143,0.242825607064018,0.715447154471545,0.771929824561403,0.463414634146341,0.666666666666667,0.59375,0.666666666666667,0.771929824561403,0.448979591836735,0.617672229353872,rf,40,split_40,optifit
0.710548613810316,0.630134882884696,0.730218855218855,0.692986451786026,0.673469387755102,0.31408573928259,0.746031746031746,0.87037037037037,0.431818181818182,0.652777777777778,0.730769230769231,0.652777777777778,0.87037037037037,0.479591836734694,0.651094276094276,rf,41,split_41,optifit
0.707411434360763,0.652765272256087,0.677291666666667,0.639403393698483,0.653061224489796,0.309859154929577,0.690909090909091,0.791666666666667,0.52,0.612903225806452,0.722222222222222,0.612903225806452,0.791666666666667,0.387755102040816,0.655833333333333,rf,42,split_42,optifit
0.71331127048148,0.668535939971177,0.61559364548495,0.586895359330712,0.622448979591837,0.22355460385439,0.699186991869919,0.826923076923077,0.391304347826087,0.605633802816901,0.666666666666667,0.605633802816901,0.826923076923077,0.438775510204082,0.609113712374582,rf,43,split_43,optifit
0.695533192745638,0.623138738134426,0.764482029598309,0.701545582719454,0.76530612244898,0.514851485148515,0.803418803418803,0.854545454545454,0.651162790697674,0.758064516129032,0.777777777777778,0.758064516129032,0.854545454545454,0.479591836734694,0.752854122621564,rf,44,split_44,optifit
0.692592074900879,0.640944109502457,0.698998748435544,0.671207460432046,0.63265306122449,0.252858958068615,0.7,0.823529411764706,0.425531914893617,0.608695652173913,0.689655172413793,0.608695652173913,0.823529411764706,0.428571428571429,0.624530663329161,rf,45,split_45,optifit
0.713720680038381,0.627866077186274,0.715501792114695,0.68799781731849,0.663265306122449,0.303917348256565,0.717948717948718,0.67741935483871,0.638888888888889,0.763636363636364,0.534883720930233,0.763636363636364,0.67741935483871,0.428571428571429,0.658154121863799,rf,46,split_46,optifit
0.695600297213475,0.637714531096641,0.726741760534001,0.691742209184491,0.642857142857143,0.296842968429684,0.695652173913043,0.851063829787234,0.450980392156863,0.588235294117647,0.766666666666667,0.588235294117647,0.851063829787234,0.408163265306122,0.651022110972048,rf,47,split_47,optifit
0.703568668504645,0.643100250762007,0.684974747474748,0.659792474347032,0.653061224489796,0.277536860364267,0.721311475409836,0.814814814814815,0.454545454545455,0.647058823529412,0.666666666666667,0.647058823529412,0.814814814814815,0.448979591836735,0.634680134680135,rf,48,split_48,optifit
0.68369733624629,0.63283923048769,0.701293283270755,0.690893716836367,0.704081632653061,0.394546229228803,0.771653543307087,0.96078431372549,0.425531914893617,0.644736842105263,0.909090909090909,0.644736842105263,0.96078431372549,0.5,0.693158114309554,rf,49,split_49,optifit
0.688904840285455,0.62299475883655,0.733632862644416,0.728581996486276,0.704081632653061,0.385646346735841,0.752136752136752,0.771929824561403,0.609756097560976,0.733333333333333,0.657894736842105,0.733333333333333,0.771929824561403,0.448979591836735,0.690842961061189,rf,5,split_5,optifit
0.685197619636621,0.610399770884167,0.741760534000834,0.724545588233212,0.704081632653061,0.399662019433883,0.752136752136752,0.862745098039216,0.531914893617021,0.666666666666667,0.78125,0.666666666666667,0.862745098039216,0.448979591836735,0.697329995828118,rf,50,split_50,optifit
0.68763370999734,0.603593209944902,0.778698979591837,0.758556954501642,0.724489795918367,0.407523510971787,0.790697674418605,0.910714285714286,0.476190476190476,0.698630136986301,0.8,0.698630136986301,0.910714285714286,0.520408163265306,0.693452380952381,rf,51,split_51,optifit
0.672669220838739,0.600214761635705,0.818561872909699,0.804415408944013,0.683673469387755,0.357716701902748,0.725663716814159,0.788461538461538,0.565217391304348,0.672131147540984,0.702702702702703,0.672131147540984,0.788461538461538,0.418367346938776,0.676839464882943,rf,52,split_52,optifit
0.693195734948642,0.618845492918316,0.739746300211417,0.72450418943579,0.683673469387755,0.349464668094218,0.730434782608696,0.763636363636364,0.581395348837209,0.7,0.657894736842105,0.7,0.763636363636364,0.428571428571429,0.672515856236787,rf,53,split_53,optifit
0.695011848130919,0.642624729900993,0.68625,0.660551751077628,0.591836734693878,0.179229480737018,0.642857142857143,0.72,0.458333333333333,0.580645161290323,0.611111111111111,0.580645161290323,0.72,0.36734693877551,0.589166666666667,rf,54,split_54,optifit
0.719956810793107,0.656048316455624,0.66,0.639365104971377,0.581632653061224,0.170177612556795,0.649572649572649,0.791666666666667,0.38,0.550724637681159,0.655172413793103,0.550724637681159,0.791666666666667,0.387755102040816,0.585833333333333,rf,55,split_55,optifit
0.723807594165378,0.663121327706841,0.618938127090301,0.603155973217628,0.602040816326531,0.179476170030056,0.688,0.826923076923077,0.347826086956522,0.589041095890411,0.64,0.589041095890411,0.826923076923077,0.438775510204082,0.587374581939799,rf,56,split_56,optifit
0.689484248579951,0.643335801056132,0.700250836120401,0.67744218550444,0.63265306122449,0.278822567457073,0.581395348837209,0.480769230769231,0.804347826086957,0.735294117647059,0.578125,0.735294117647059,0.480769230769231,0.255102040816327,0.642558528428094,rf,57,split_57,optifit
0.706823069703274,0.620142511939651,0.72463447053611,0.712371494225083,0.714285714285714,0.378904481665912,0.777777777777778,0.80327868852459,0.567567567567568,0.753846153846154,0.636363636363636,0.753846153846154,0.80327868852459,0.5,0.685423128046079,rf,58,split_58,optifit
0.7123006464744,0.644081573371682,0.692307692307692,0.662235252705476,0.653061224489796,0.318887980376124,0.690909090909091,0.826086956521739,0.5,0.59375,0.764705882352941,0.59375,0.826086956521739,0.387755102040816,0.66304347826087,rf,59,split_59,optifit
0.685341912646635,0.592872988241847,0.785356695869837,0.780369948833878,0.714285714285714,0.421828908554572,0.754385964912281,0.843137254901961,0.574468085106383,0.682539682539683,0.771428571428571,0.682539682539683,0.843137254901961,0.438775510204082,0.708802670004172,rf,6,split_6,optifit
0.680321614486858,0.630470571491059,0.769791666666667,0.733395146526077,0.653061224489796,0.299411269974769,0.721311475409836,0.88,0.416666666666667,0.611111111111111,0.769230769230769,0.611111111111111,0.88,0.448979591836735,0.648333333333333,rf,60,split_60,optifit
0.691234049434931,0.648976349468354,0.711458333333333,0.659051500580827,0.683673469387755,0.372054568003307,0.730434782608696,0.875,0.5,0.626865671641791,0.806451612903226,0.626865671641791,0.875,0.428571428571429,0.6875,rf,61,split_61,optifit
0.700846752710384,0.658031603146175,0.707281144781145,0.675028052743921,0.612244897959184,0.265772870662461,0.683333333333333,0.931818181818182,0.351851851851852,0.539473684210526,0.863636363636364,0.539473684210526,0.931818181818182,0.418367346938776,0.641835016835017,rf,62,split_62,optifit
0.700610690859427,0.636698662678377,0.703914141414141,0.679674671245148,0.663265306122449,0.300302899177845,0.727272727272727,0.814814814814815,0.477272727272727,0.656716417910448,0.67741935483871,0.656716417910448,0.814814814814815,0.448979591836735,0.646043771043771,rf,63,split_63,optifit
0.724046560726626,0.660081928418323,0.688137755102041,0.662064629408776,0.581632653061224,0.209366391184573,0.630630630630631,0.833333333333333,0.392857142857143,0.507246376811594,0.758620689655172,0.507246376811594,0.833333333333333,0.357142857142857,0.613095238095238,rf,64,split_64,optifit
0.682867468360385,0.6241971460741,0.741666666666667,0.715537158581772,0.622448979591837,0.252371134020619,0.694214876033058,0.875,0.38,0.575342465753425,0.76,0.575342465753425,0.875,0.428571428571429,0.6275,rf,65,split_65,optifit
0.711938648186486,0.630178333304464,0.731605351170569,0.694698743650928,0.653061224489796,0.289249146757679,0.552631578947368,0.456521739130435,0.826923076923077,0.7,0.632352941176471,0.7,0.456521739130435,0.214285714285714,0.641722408026756,rf,66,split_66,optifit
0.677985809196621,0.608841589343516,0.747673903411608,0.735885735278761,0.714285714285714,0.3720823798627,0.78125,0.819672131147541,0.540540540540541,0.746268656716418,0.645161290322581,0.746268656716418,0.819672131147541,0.510204081632653,0.680106335844041,rf,67,split_67,optifit
0.696277549636304,0.631238102645544,0.678720735785953,0.65622331143016,0.642857142857143,0.267407090986758,0.710743801652893,0.826923076923077,0.434782608695652,0.623188405797101,0.689655172413793,0.623188405797101,0.826923076923077,0.438775510204082,0.630852842809364,rf,68,split_68,optifit
0.712974614500163,0.64792299957441,0.642708333333333,0.629292195783034,0.663265306122449,0.320302648171501,0.727272727272727,0.88,0.4375,0.619718309859155,0.777777777777778,0.619718309859155,0.88,0.448979591836735,0.65875,rf,69,split_69,optifit
0.702481540569913,0.659318473958916,0.648333333333333,0.632374945113199,0.622448979591837,0.239194292908099,0.683760683760684,0.8,0.4375,0.597014925373134,0.67741935483871,0.597014925373134,0.8,0.408163265306122,0.61875,rf,7,split_7,optifit
0.665204043995376,0.613539812759391,0.794298245614035,0.757595585786749,0.73469387755102,0.461993243243243,0.767857142857143,0.716666666666667,0.763157894736842,0.826923076923077,0.630434782608696,0.826923076923077,0.716666666666667,0.438775510204082,0.739912280701754,rf,70,split_70,optifit
0.702964772834829,0.61181653813937,0.780208333333333,0.746463705465263,0.693877551020408,0.383906119027661,0.736842105263158,0.84,0.541666666666667,0.65625,0.764705882352941,0.65625,0.84,0.428571428571429,0.690833333333333,rf,71,split_71,optifit
0.677089932343187,0.615371119878409,0.791614518147685,0.761894877972815,0.714285714285714,0.417904115400933,0.770491803278688,0.92156862745098,0.48936170212766,0.661971830985915,0.851851851851852,0.661971830985915,0.92156862745098,0.479591836734694,0.70546516478932,rf,72,split_72,optifit
0.690227173788234,0.611893937621664,0.779466888796335,0.74596746448173,0.663265306122449,0.326530612244898,0.727272727272727,0.897959183673469,0.428571428571429,0.611111111111111,0.807692307692308,0.611111111111111,0.897959183673469,0.448979591836735,0.663265306122449,rf,73,split_73,optifit
0.691324026886112,0.627480994122266,0.761974177426072,0.721720857276771,0.714285714285714,0.428571428571429,0.745454545454545,0.836734693877551,0.591836734693878,0.672131147540984,0.783783783783784,0.672131147540984,0.836734693877551,0.418367346938776,0.714285714285714,rf,74,split_74,optifit
0.721573222940767,0.657659407586057,0.652591973244147,0.619925074728098,0.663265306122449,0.312792180195495,0.717948717948718,0.807692307692308,0.5,0.646153846153846,0.696969696969697,0.646153846153846,0.807692307692308,0.428571428571429,0.653846153846154,rf,75,split_75,optifit
0.676371644788215,0.619338169116166,0.765199161425577,0.732935121889596,0.693877551020408,0.362255965292842,0.761904761904762,0.905660377358491,0.444444444444444,0.657534246575342,0.8,0.657534246575342,0.905660377358491,0.489795918367347,0.675052410901468,rf,76,split_76,optifit
0.720843556109766,0.662369320649841,0.608796296296296,0.596944750781447,0.63265306122449,0.228346456692913,0.485714285714286,0.386363636363636,0.833333333333333,0.653846153846154,0.625,0.653846153846154,0.386363636363636,0.173469387755102,0.609848484848485,rf,77,split_77,optifit
0.700099385563172,0.64010133828574,0.675551853394419,0.655025197263909,0.622448979591837,0.244897959183674,0.683760683760684,0.816326530612245,0.428571428571429,0.588235294117647,0.7,0.588235294117647,0.816326530612245,0.408163265306122,0.622448979591837,rf,78,split_78,optifit
0.686753095932331,0.638850970537471,0.692662473794549,0.671144802333466,0.642857142857143,0.26236559139785,0.710743801652893,0.811320754716981,0.444444444444444,0.632352941176471,0.666666666666667,0.632352941176471,0.811320754716981,0.438775510204082,0.627882599580713,rf,79,split_79,optifit
0.688921655127358,0.631490594338686,0.758972086840939,0.699749561867387,0.73469387755102,0.447288503253796,0.779661016949153,0.754098360655738,0.702702702702703,0.807017543859649,0.634146341463415,0.807017543859649,0.754098360655738,0.469387755102041,0.72840053167922,rf,8,split_8,optifit
0.683990993084582,0.622064037242843,0.769712140175219,0.739035368978448,0.683673469387755,0.37720377203772,0.730434782608696,0.893617021276596,0.490196078431373,0.617647058823529,0.833333333333333,0.617647058823529,0.893617021276596,0.428571428571429,0.691906549853984,rf,80,split_80,optifit
0.70676727355175,0.636416533707617,0.674384647476012,0.655114384503871,0.673469387755102,0.340344972654607,0.714285714285714,0.784313725490196,0.553191489361702,0.655737704918033,0.702702702702703,0.655737704918033,0.784313725490196,0.408163265306122,0.668752607425949,rf,81,split_81,optifit
0.717327703367393,0.637465217246684,0.671822742474916,0.651196487287742,0.622448979591837,0.229494262643434,0.683760683760684,0.769230769230769,0.456521739130435,0.615384615384616,0.636363636363636,0.615384615384615,0.769230769230769,0.408163265306122,0.612876254180602,rf,82,split_82,optifit
0.696051980670583,0.647057766223769,0.682983682983683,0.645592198593656,0.622448979591837,0.218871176217148,0.689075630252101,0.630769230769231,0.606060606060606,0.759259259259259,0.454545454545455,0.759259259259259,0.630769230769231,0.418367346938776,0.618414918414918,rf,83,split_83,optifit
0.699359697459464,0.651390730004365,0.658267388588088,0.654363008465094,0.581632653061224,0.163265306122449,0.63716814159292,0.73469387755102,0.428571428571429,0.5625,0.617647058823529,0.5625,0.73469387755102,0.36734693877551,0.581632653061224,rf,84,split_84,optifit
0.6805191131332,0.635556578390053,0.743897306397306,0.709614634875293,0.653061224489796,0.335195530726257,0.585365853658537,0.444444444444444,0.909090909090909,0.857142857142857,0.571428571428571,0.857142857142857,0.444444444444444,0.244897959183673,0.676767676767677,rf,85,split_85,optifit
0.691756311093717,0.632513444053991,0.704741379310345,0.694374496887967,0.653061224489796,0.292869269949066,0.595238095238095,0.625,0.672413793103448,0.568181818181818,0.722222222222222,0.568181818181818,0.625,0.255102040816327,0.648706896551724,rf,86,split_86,optifit
0.664972056179282,0.600672186729666,0.81476846057572,0.800632264557714,0.704081632653061,0.418338108882521,0.752136752136752,0.936170212765957,0.490196078431373,0.628571428571429,0.892857142857143,0.628571428571429,0.936170212765957,0.448979591836735,0.713183145598665,rf,87,split_87,optifit
0.711713969839195,0.656446857604599,0.65206508135169,0.613274460622857,0.622448979591837,0.235343736819907,0.678260869565217,0.764705882352941,0.468085106382979,0.609375,0.647058823529412,0.609375,0.764705882352941,0.397959183673469,0.61639549436796,rf,88,split_88,optifit
0.694678092215171,0.620429297149883,0.748852732582395,0.715914128657666,0.73469387755102,0.465828092243187,0.704545454545454,0.659574468085106,0.803921568627451,0.75609756097561,0.719298245614035,0.75609756097561,0.659574468085106,0.316326530612245,0.731748018356279,rf,89,split_89,optifit
0.720922355912674,0.637803015945596,0.696875,0.663306528347486,0.693877551020408,0.383389261744966,0.741379310344828,0.86,0.520833333333333,0.651515151515151,0.78125,0.651515151515151,0.86,0.438775510204082,0.690416666666667,rf,9,split_9,optifit
0.674309167066937,0.61384032458003,0.769166666666667,0.743743256798606,0.673469387755102,0.342833193629505,0.719298245614035,0.82,0.520833333333333,0.640625,0.735294117647059,0.640625,0.82,0.418367346938776,0.670416666666667,rf,90,split_90,optifit
0.712288649935343,0.633507130146058,0.6875,0.685005050067051,0.602040816326531,0.196045435422802,0.642201834862385,0.673076923076923,0.521739130434783,0.614035087719298,0.585365853658537,0.614035087719298,0.673076923076923,0.357142857142857,0.597408026755853,rf,91,split_91,optifit
0.719500987201848,0.646807213844208,0.663002114164905,0.637483952990094,0.622448979591837,0.211396259243149,0.694214876033058,0.763636363636364,0.441860465116279,0.636363636363636,0.59375,0.636363636363636,0.763636363636364,0.428571428571429,0.602748414376321,rf,92,split_92,optifit
0.681260260976533,0.618230288685789,0.754583333333333,0.718648241907876,0.673469387755102,0.342281879194631,0.724137931034483,0.84,0.5,0.636363636363636,0.75,0.636363636363636,0.84,0.428571428571429,0.67,rf,93,split_93,optifit
0.683671071083389,0.634483901369075,0.715513626834382,0.703628116534514,0.642857142857143,0.272380144251167,0.578313253012048,0.533333333333333,0.735849056603774,0.631578947368421,0.65,0.631578947368421,0.533333333333333,0.244897959183673,0.634591194968553,rf,94,split_94,optifit
0.656729625504455,0.58466045799867306,0.811237373737374,0.798033170000436,0.744897959183674,0.469926438771095,0.793388429752066,0.888888888888889,0.568181818181818,0.716417910447761,0.806451612903226,0.716417910447761,0.888888888888889,0.489795918367347,0.728535353535354,rf,95,split_95,optifit
0.740394603410736,0.671565900593522,0.69760101010101,0.637777932361083,0.653061224489796,0.329847144006436,0.604651162790698,0.481481481481481,0.863636363636364,0.8125,0.575757575757576,0.8125,0.481481481481481,0.26530612244898,0.672558922558923,rf,96,split_96,optifit
0.66543174596697,0.607470620407626,0.771464646464646,0.743818805972476,0.744897959183674,0.469926438771095,0.793388429752066,0.888888888888889,0.568181818181818,0.716417910447761,0.806451612903226,0.716417910447761,0.888888888888889,0.489795918367347,0.728535353535354,rf,97,split_97,optifit
0.698319136428556,0.643074921831557,0.656675170068027,0.650018471423427,0.581632653061224,0.143283582089552,0.63716814159292,0.642857142857143,0.5,0.631578947368421,0.51219512195122,0.631578947368421,0.642857142857143,0.36734693877551,0.571428571428571,rf,98,split_98,optifit
0.662896362155946,0.600576405958261,0.831656184486373,0.796263977435561,0.724489795918367,0.429003021148036,0.780487804878049,0.905660377358491,0.511111111111111,0.685714285714286,0.821428571428572,0.685714285714286,0.905660377358491,0.489795918367347,0.708385744234801,rf,99,split_99,optifit
0.670831939143937,0.604090229311682,0.7334189131365,0.722565678600731,0.673469387755102,0.314984709480122,0.733333333333333,0.771929824561403,0.536585365853659,0.698412698412698,0.628571428571429,0.698412698412698,0.771929824561403,0.448979591836735,0.654257595207531,rf,1,split_1,gg_full
0.706869944166115,0.637493387991333,0.675167224080268,0.651575389869111,0.653061224489796,0.291063829787234,0.711864406779661,0.807692307692308,0.478260869565217,0.636363636363636,0.6875,0.636363636363636,0.807692307692308,0.428571428571429,0.642976588628763,rf,10,split_10,gg_full
0.693210863941299,0.61870021542602,0.726205450733753,0.699719719821855,0.653061224489796,0.284671532846715,0.716666666666667,0.811320754716981,0.466666666666667,0.641791044776119,0.67741935483871,0.641791044776119,0.811320754716981,0.438775510204082,0.638993710691824,rf,100,split_100,gg_full
0.686235916961486,0.648283446181968,0.683333333333333,0.659398334467345,0.63265306122449,0.258200168208579,0.704918032786885,0.86,0.395833333333333,0.597222222222222,0.730769230769231,0.597222222222222,0.86,0.438775510204082,0.627916666666667,rf,11,split_11,gg_full
0.699569411276567,0.658501437840694,0.653958333333333,0.629402435326567,0.63265306122449,0.256323777403036,0.71875,0.92,0.333333333333333,0.58974358974359,0.8,0.58974358974359,0.92,0.469387755102041,0.626666666666667,rf,12,split_12,gg_full
0.694141670315855,0.631133457427073,0.693541666666667,0.675231451981224,0.622448979591837,0.249896565990898,0.672566371681416,0.791666666666667,0.46,0.584615384615385,0.696969696969697,0.584615384615385,0.791666666666667,0.387755102040816,0.625833333333333,rf,13,split_13,gg_full
0.691601018734755,0.647399070373753,0.725416666666667,0.712691765970429,0.663265306122449,0.319730753050063,0.731707317073171,0.9,0.416666666666667,0.616438356164384,0.8,0.616438356164384,0.9,0.459183673469388,0.658333333333333,rf,14,split_14,gg_full
0.686137445893781,0.600377045427062,0.791008771929825,0.771983423683405,0.755102040816326,0.468834688346883,0.80952380952381,0.85,0.605263157894737,0.772727272727273,0.71875,0.772727272727273,0.85,0.520408163265306,0.727631578947368,rf,15,split_15,gg_full
0.692968151993779,0.612719884396432,0.747145877378436,0.718475085678141,0.693877551020408,0.365558912386707,0.745762711864407,0.8,0.558139534883721,0.698412698412698,0.685714285714286,0.698412698412698,0.8,0.448979591836735,0.67906976744186,rf,16,split_16,gg_full
0.69791207363758,0.628333553177352,0.722083333333333,0.69856877860006,0.642857142857143,0.28332636857501,0.672897196261682,0.72,0.5625,0.631578947368421,0.658536585365854,0.631578947368421,0.72,0.36734693877551,0.64125,rf,17,split_17,gg_full
0.682012269149811,0.629384855433576,0.713383838383838,0.684923800776122,0.663265306122449,0.303317535545024,0.722689075630252,0.796296296296296,0.5,0.661538461538462,0.666666666666667,0.661538461538462,0.796296296296296,0.438775510204082,0.648148148148148,rf,18,split_18,gg_full
0.694504342301253,0.658526246224938,0.685606060606061,0.661930917792521,0.602040816326531,0.2328382175833,0.541176470588235,0.425925925925926,0.818181818181818,0.741935483870968,0.537313432835821,0.741935483870968,0.425925925925926,0.23469387755102,0.622053872053872,rf,19,split_19,gg_full
0.689822223496352,0.612591713869064,0.753826530612245,0.734749047328584,0.673469387755102,0.337278106508876,0.709090909090909,0.696428571428571,0.642857142857143,0.722222222222222,0.613636363636364,0.722222222222222,0.696428571428571,0.397959183673469,0.669642857142857,rf,2,split_2,gg_full
